time,tweets
2018-08-02 15:20:22,"RT @abhishkJntrMnt: #खट्टर_का_काला_चिठ्ठा  
#NoConfidenceMotion
@HarshadeSilvaMP @MohamedNasheed @NalakaG @akashbanerjee @hmtvlive @TV9Telu…"
2018-08-02 15:02:21,RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…
2018-08-02 14:59:19,"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…"
2018-08-02 14:53:35,"RT @SirJadejaaaa: Who'll Win #SoniaVersusModi?

RT -Modi
Fav -Sonia Gandhi

#NoConfidenceMotion #MonsoonSession URL"
2018-08-02 14:42:26,"RT @abhishkJntrMnt: Rahul Gandhi
#NoConfidenceMotion
Watch how the the honest soldier is wrongly framed into the Sedition case.
#फौजी_का_अप…"
2018-08-02 14:34:00,"RT @Prem_Prakash_: Finally, the opposition will have no choice but to let the house function this session. A lot of work needs to be done a…"
2018-08-02 14:14:53,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
2018-08-02 13:54:19,"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…"
2018-08-02 13:53:36,"RT @ndtv: Farmers march in Delhi to express no confidence in Modi government

Read here: URL
#NoConfidenceMotion https:…"
2018-08-02 13:53:18,"RT @arjunraw99: #NoConfidenceMotion
#हरियाणा_में_हिटलर_राज
Haryana Government has no evidence against Sant Rampal, it proves that Saint Ram…"
2018-08-02 13:40:44,"RT @abhishkJntrMnt: Rahul Gandhi
#NoConfidenceMotion
Watch how the the honest soldier is wrongly framed into the Sedition case.
#फौजी_का_अप…"
2018-08-02 13:17:18,"I Demand that the illegitimate, treasonous, ignorant and foreign agent, leave Our House! I Demand… URL"
2018-08-02 12:33:28,"RT @APwithCBN: In the history of parliament, no other party has ever made a protest like us through No Confidence – @NCBN
#APDemandsJustice…"
2018-08-02 12:32:08,RT @manisha_singh10: Opposition doesn't have confidence on the Anti H mahagathbandhan team at last they use #NoConfidenceMotion as a oxygen…
2018-08-02 12:31:37,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-08-02 12:15:48,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
2018-08-02 12:12:22,"RT @APwithCBN: In the history of parliament, no other party has ever made a protest like us through No Confidence – @NCBN
#APDemandsJustice…"
2018-08-02 12:11:26,RT @twooshar: @neil_eye @CKP__Vignesh @LillyMaryPinto Yeah if Bal Thackeray had lived he would felt more ashamed to see his son taking neut…
2018-08-02 12:00:00,"In the history of parliament, no other party has ever made a protest like us through No Confidence – @NCBN… URL"
2018-08-02 11:29:46,RT @RakhiMitra11: #NoConfidenceMotion The huge victory of Modi government proves that the stage is ready for 2019. The NDA is stronger than…
2018-08-02 11:27:42,"RT @naveenspatil: So much hatred between telugus created by Delhi , that Telanaga did not stand by AP when its under distress today #NoConf…"
2018-08-02 11:22:59,RT @NJCP_INDIA: #NRC #BJP is playing it’s last trump card to woo #Hindu voters. Am pretty sure @BJP4India don’t even have actual data same…
2018-08-02 11:06:32,"RT @sarvmanglamcom: The Inside 'JUMLA' Awards contain a new category where you can vote for anyone as ""Jumla Superstar""

I'm thinking 🍹

Wh…"
2018-08-02 11:04:22,@WIONews @MamataOfficial Yehh.... we saw ur unity during #NoConfidenceMotion @MamataOfficial
2018-08-02 10:41:24,RT @twooshar: @neil_eye @CKP__Vignesh @LillyMaryPinto Yeah if Bal Thackeray had lived he would felt more ashamed to see his son taking neut…
2018-08-02 09:55:36,RT @varunpuri1984: I thank you @RahulGandhi for for the entertainment for the day . It was real treat to see you speak in parliament . Now…
2018-08-02 09:55:00,"RT @kritikagupta295: And #JayadevGalla remains the unsung #hero of today's #discussion.
Long way to go leader! You inspired me on how to be…"
2018-08-02 09:44:41,"RT @BloombergQuint: I am a poor mother’s son, how could I make eye contact with you, says Prime Minister @NarendraModi on making eye contac…"
2018-08-02 09:38:06,"RT @sarvmanglamcom: The Inside 'JUMLA' Awards contain a new category where you can vote for anyone as ""Jumla Superstar""

I'm thinking 🍹

Wh…"
2018-08-02 09:32:55,"RT @SunjayJK: #NoConfidenceMotion
Sir is looking for Ethics, Integrity, smartness, knowledge, logic in shakha indoctrinated #Feku and enfor…"
2018-08-02 09:20:55,"RT @sarvmanglamcom: The Inside 'JUMLA' Awards contain a new category where you can vote for anyone as ""Jumla Superstar""

I'm thinking 🍹

Wh…"
2018-08-02 08:32:05,"RT @sarvmanglamcom: The Inside 'JUMLA' Awards contain a new category where you can vote for anyone as ""Jumla Superstar""

I'm thinking 🍹

Wh…"
2018-08-02 07:54:23,RT @twooshar: @neil_eye @CKP__Vignesh @LillyMaryPinto Yeah if Bal Thackeray had lived he would felt more ashamed to see his son taking neut…
2018-08-02 07:52:01,"RT @sarvmanglamcom: The Inside 'JUMLA' Awards contain a new category where you can vote for anyone as ""Jumla Superstar""

I'm thinking 🍹

Wh…"
2018-08-02 07:50:30,"RT @sarvmanglamcom: The Inside 'JUMLA' Awards contain a new category where you can vote for anyone as ""Jumla Superstar""

I'm thinking 🍹

Wh…"
2018-08-02 07:49:55,"The Inside 'JUMLA' Awards contain a new category where you can vote for anyone as ""Jumla Superstar""

I'm thinking 🍹… URL"
2018-08-02 07:48:27,"RT @AJijynasu: #payanomaly2k7and2k8batchJTO
@CMDBSNL @Secretary_DoT @manojsinhabjp @PMOIndia Difference in no of increment between two empl…"
2018-08-02 07:40:29,@neil_eye @CKP__Vignesh @LillyMaryPinto Yeah if Bal Thackeray had lived he would felt more ashamed to see his son t… URL
2018-08-02 07:31:59,@narendramodi Gave a great reply to the opponent party in #NoConfidenceMotion 👍👏
2018-08-02 07:26:55,RT @NJCP_INDIA: #NRC #BJP is playing it’s last trump card to woo #Hindu voters. Am pretty sure @BJP4India don’t even have actual data same…
2018-08-02 07:09:00,RT @Prem_Prakash_: I just hope I don't wake up to Congress cribbing and saying the electronic voting in Lok Sabha was rigged. @BJP4India @P…
2018-08-02 07:07:56,RT @NJCP_INDIA: #NRC #BJP is playing it’s last trump card to woo #Hindu voters. Am pretty sure @BJP4India don’t even have actual data same…
2018-08-02 06:55:36,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
2018-08-02 06:44:12,"RT @AjantaNews: Congress praises Rahul Gandhi’s speech in the Lok Sabha, BJP emphasizes on facts: More Updates 

#NoConfidenceMotion
#LokSa…"
2018-08-02 06:39:53,"RT @vijay_sampla: Lets watch one more @RahulGandhi  moment from his today speech. 
#BhukampAaneWalaHai #NoConfidenceMotion URL"
2018-08-02 06:25:51,RT @officekiran: Birds of a feather flock together!   How well has @INLDofficial managed to fool the people of Haryana all these years is n…
2018-08-02 06:18:58,RT @DDNewsLive: BJP parliamentary party meet held today; PM @narendramodi felicitated for defeating the '#NoConfidenceMotion' brought on 20…
2018-08-02 06:07:54,"RT @sagarcasm: What a day in parliament. It was full of hugs, winks, comedy, misinformation, lies and propoganda but overall a waste of tim…"
2018-08-02 06:02:28,"MoronMantri RamVilas Paswan during recent #NoConfidenceMotion in LS: ""....phir supreme court humse kaha backwardnes… URL"
2018-08-02 05:59:50,"@AJStream @SoyaFor so #MacronGate can face #NoConfidenceMotion
 for a crime by Macron employee in police uniform bu… URL"
2018-08-02 05:58:33,"We approached parliament,debated ,had a #NoConfidenceMotion against PM &amp; council of ministers, met President &amp; vice… URL"
2018-08-02 05:30:10,RT @akash207: That's the best editing till now. 😁 #RahulhugsModi #NoConfidenceMotion URL
2018-08-02 05:22:20,"RT @theskindoctor13: Rahul Gandhi will be the first one to speak on #NoConfidenceMotion in parliament. This might happen..

#TSDComics http…"
2018-08-02 05:22:08,"RT @theskindoctor13: So #NoConfidenceMotion is being seen as a self goal by @INCIndia. Why did they bring this in the first place?

#TSDCom…"
2018-08-02 05:21:39,RT @theskindoctor13: Reason why @RahulGandhi is claiming that @EmmanuelMacron had told him that there is no secrecy pact between India &amp; Fr…
2018-08-02 05:21:13,"RT @theskindoctor13: A short story..
#NoConfidenceMotion #TSDShorts URL"
2018-08-02 05:09:25,@RahulGandhi The PM failed to raise the #Doklam issue in front of the Chinese president on #NoConfidenceMotion Deba… URL
2018-08-02 04:51:25,"RT @DhanrajDara1: #NoConfidenceMotion   
                                           Now the time to #खूनी_सरकार .......
#अंधाकानून ,…"
2018-08-02 04:46:53,"RT @Son969: #NoConfidenceMotion
#खट्टर_का_काला_चिट्ठा
#खूनी_सरकार
#देशकादुश्मन_IG_अनिलराव
Govt. keep police force for the safety and securi…"
2018-08-02 04:45:30,"RT @abhishkJntrMnt: Rahul Gandhi
#NoConfidenceMotion
Watch how the the honest soldier is wrongly framed into the Sedition case.
#फौजी_का_अप…"
2018-08-02 04:43:19,"RT @DhanrajDara1: #NoConfidenceMotion   
                                           Now the time to #खूनी_सरकार .......
#अंधाकानून ,…"
2018-08-02 04:40:00,"RT @smitabarooah: The most disturbing part from yesterday's #NoConfidenceMotion drama: A foolish, insolent dynast casually jeopardised Indi…"
2018-08-02 04:39:15,RT @smitabarooah: So mitron? You still need more reasons to vote him back in 2019? 😉 #NoConfidenceMotion
2018-08-02 04:27:53,RT @NJCP_INDIA: #NRC #BJP is playing it’s last trump card to woo #Hindu voters. Am pretty sure @BJP4India don’t even have actual data same…
2018-08-02 04:16:44,"RT @naveenspatil: So much hatred between telugus created by Delhi , that Telanaga did not stand by AP when its under distress today #NoConf…"
2018-08-02 04:13:20,"PM Modi Is The Best Actor : Srinivas Kesineni Mocks PM's Lok Sabha Speech | #NoConfidenceMotion
URL"
2018-08-02 04:08:36,RT @NJCP_INDIA: #NRC #BJP is playing it’s last trump card to woo #Hindu voters. Am pretty sure @BJP4India don’t even have actual data same…
2018-08-02 03:56:55,"RT @arnavrepublic: ""If you try to break him, He will rise stronger""
India Need Narendra Modi not an Italian Hugger/Joker
#ModiTrustVote
#No…"
2018-08-02 03:52:44,"RT @INCIndia: If PM Modi was truly working towards doubling farmers' income, our farmers wouldn't be committing suicide due to debt. #ModiL…"
2018-08-02 03:52:31,"RT @INCIndia: PM Modi's record on internal security is atrocious. In fact Kashmir is on fire primarily because of his incompetence.
#ModiLi…"
2018-08-02 03:52:21,"RT @INCIndia: PM Modi you may shy away from the truth, but the reality is your foreign policy has failed miserably. #ModiLiesInParliament #…"
2018-08-02 03:47:49,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
2018-08-02 03:28:25,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
2018-08-02 03:08:55,"RT @priyankac19: Victims of the Jumla Strike: 
Farmers✅
Youth✅
Women✅
Dalits/SC/ST✅
Where is the 15 lakh in every Indians Bank account?
Whe…"
2018-08-02 03:08:05,RT @priyankac19: When @RahulGandhi ji taught PM @narendramodi the right way to do Hugplomacy and also what being a true Hindu is - Love for…
2018-08-02 02:56:31,RT @BJP4India: We cannot thank you enough for the entertainment! #NoConfidenceMotion URL
2018-08-02 02:49:55,Sir @DinTri #NoconfidenceMotion Now congratulations for best MP for the year 2016. Your gesture of defiance to LS s… URL
2018-08-02 02:45:04,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-08-02 02:39:20,RT @NJCP_INDIA: #NRC #BJP is playing it’s last trump card to woo #Hindu voters. Am pretty sure @BJP4India don’t even have actual data same…
2018-08-02 02:24:00,RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…
2018-08-02 02:20:07,"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…"
2018-08-02 02:16:52,"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…"
2018-08-02 02:02:15,#NoConfidenceMotion was Sonia's experience at play. At a time when '@INCIndia ke tukdon pe palne waale' wer dreamin… URL
2018-08-02 01:56:57,First every single regional stalwart said 'I will become PM'. Then came the #NoConfidenceMotion. Opposition's… URL
2018-08-02 01:50:40,RT @NJCP_INDIA: #NRC #BJP is playing it’s last trump card to woo #Hindu voters. Am pretty sure @BJP4India don’t even have actual data same…
2018-08-02 01:36:35,"Three events have derailed the #Mahagathbandhan :-
1. A Weeping @hd_kumaraswamy .
2. Disastrous #NoConfidenceMotion… URL"
2018-08-02 01:32:08,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-08-02 01:17:16,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-08-02 00:36:56,RT @BollywoodGandu: Starkids to Karan Johar. #NoConfidenceMotion URL
2018-08-02 00:12:14,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-08-01 23:32:34,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-08-01 23:20:31,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-08-01 23:07:36,"@SirPareshRawal This is called Modi Power 💪
M~Man
O~Of
D~Developing
I ~India 🇮🇳
Name is enough...… URL"
2018-08-01 22:44:42,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-08-01 22:44:42,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
2018-08-01 20:50:00,RT @NJCP_INDIA: #NRC #BJP is playing it’s last trump card to woo #Hindu voters. Am pretty sure @BJP4India don’t even have actual data same…
2018-08-01 20:30:27,"RT @INCIndia: What right do you have to talk about democracy, when no action has been taken regarding Lokpal in the last 4 years? : @Mallik…"
2018-08-01 20:17:19,"RT @TiimesHow: Breaking News : Rahul Gandhi to fly to Bangkok tonight for the weekend after losing the #NoConfidenceMotion for vacation.

#…"
2018-08-01 20:17:15,"RT @TiimesHow: Just In : ""So what if Rahul Gandhi Ji lost the #NoConfidenceMotion today. Atleast he proved that his charm, aura &amp; impact is…"
2018-08-01 19:10:03,"RT @NWN2019: .@INCIndia is not the party that was involved in the freedom movement, 
it's the party that will burn this country just to hav…"
